Date,Mid
26 03 2019,0.97514
25 03 2019,0.97426
22 03 2019,0.97535
21 03 2019,0.97309
20 03 2019,0.97499
19 03 2019,0.97967
18 03 2019,0.97743
15 03 2019,0.97812
14 03 2019,0.97481
13 03 2019,0.97348
12 03 2019,0.97462
11 03 2019,0.96765
8 03 2019,0.97
7 03 2019,0.97208
6 03 2019,0.96856
5 03 2019,0.96616
4 03 2019,0.96923
1 03 2019,0.97061
28 02 2019,0.96953
27 02 2019,0.96263
26 02 2019,0.96122
25 02 2019,0.95927
22 02 2019,0.96278
21 02 2019,0.96378
20 02 2019,0.95981
19 02 2019,0.95615
18 02 2019,0.94394
15 02 2019,0.95035
14 02 2019,0.95635
13 02 2019,0.95516
12 02 2019,0.95742
11 02 2019,0.96436
8 02 2019,0.9586
7 02 2019,0.96336
6 02 2019,0.95557
5 02 2019,0.9552
4 02 2019,0.95645
1 02 2019,0.96519
31 01 2019,0.96521
30 01 2019,0.96805
29 01 2019,0.96176
28 01 2019,0.9648
25 01 2019,0.96286
24 01 2019,0.96571
23 01 2019,0.97243
22 01 2019,0.9718
21 01 2019,0.96134
18 01 2019,0.96248
17 01 2019,0.96344
16 01 2019,0.97397
15 01 2019,0.97271
14 01 2019,0.97267
11 01 2019,0.96846
10 01 2019,0.97081
9 01 2019,0.96559
8 01 2019,0.96632
7 01 2019,0.96834
4 01 2019,0.96477
3 01 2019,0.95067
2 01 2019,0.95243
1 01 2019,0.94606
31 12 2018,0.94536
28 12 2018,0.95118
27 12 2018,0.95552
26 12 2018,0.95479
25 12 2018,0.96227
24 12 2018,0.96326
21 12 2018,0.96711
20 12 2018,0.96511
19 12 2018,0.96347
18 12 2018,0.96565
17 12 2018,0.96361
14 12 2018,0.96004
13 12 2018,0.96398
12 12 2018,0.96485
11 12 2018,0.96354
10 12 2018,0.95759
7 12 2018,0.95584
6 12 2018,0.95951
5 12 2018,0.95996
4 12 2018,0.97227
3 12 2018,0.96914
30 11 2018,0.97176
29 11 2018,0.97241
28 11 2018,0.97493
27 11 2018,0.97545
26 11 2018,0.9736
23 11 2018,0.97514
22 11 2018,0.97077
21 11 2018,0.96883
20 11 2018,0.96869
19 11 2018,0.96885
16 11 2018,0.96694
15 11 2018,0.96445
14 11 2018,0.9619
13 11 2018,0.96483
12 11 2018,0.96222
9 11 2018,0.97123
8 11 2018,0.96756
7 11 2018,0.97456
6 11 2018,0.97746
5 11 2018,0.9739
2 11 2018,0.97279
1 11 2018,0.97275
31 10 2018,0.97581
30 10 2018,0.97336
29 10 2018,0.9726
26 10 2018,0.97979
25 10 2018,0.97878
24 10 2018,0.98587
23 10 2018,0.99652
22 10 2018,1.00061
19 10 2018,1.00771
18 10 2018,1.00887
17 10 2018,1.00728
16 10 2018,0.99867
15 10 2018,0.98664
12 10 2018,0.98625
11 10 2018,0.99468
10 10 2018,0.99153
9 10 2018,0.99621
8 10 2018,0.99467
5 10 2018,0.99369
4 10 2018,0.99314
3 10 2018,0.99359
2 10 2018,0.99571
1 10 2018,0.99581
28 09 2018,0.99863
27 09 2018,0.99811
26 09 2018,0.99609
25 09 2018,1.00434
24 09 2018,1.00524
21 09 2018,1.00578
20 09 2018,1.00261
19 09 2018,1.00731
18 09 2018,1.00847
17 09 2018,1.00864
14 09 2018,1.0049
13 09 2018,1.00485
12 09 2018,1.00187
11 09 2018,1.0015
10 09 2018,1.00266
7 09 2018,1.0011
6 09 2018,0.99635
5 09 2018,0.99221
4 09 2018,0.98555
3 09 2018,0.99124
31 08 2018,0.99328
30 08 2018,0.99135
29 08 2018,0.99378
28 08 2018,0.99838
27 08 2018,0.9983
24 08 2018,0.99654
23 08 2018,1.00014
22 08 2018,1.01009
21 08 2018,1.00715
20 08 2018,1.01045
17 08 2018,1.01242
16 08 2018,1.01473
15 08 2018,1.01313
14 08 2018,1.01195
13 08 2018,1.00721
10 08 2018,1.01319
9 08 2018,1.00882
8 08 2018,1.00574
7 08 2018,1.0087
6 08 2018,1.00724
3 08 2018,1.00628
2 08 2018,1.01038
1 08 2018,1.00968
31 07 2018,1.00266
30 07 2018,1.00236
27 07 2018,0.99697
26 07 2018,1.00545
25 07 2018,1.00596
24 07 2018,1.0054
23 07 2018,1.00199
20 07 2018,1.0015
19 07 2018,0.99453
18 07 2018,0.99749
17 07 2018,0.9908
16 07 2018,0.99208
13 07 2018,0.99273
12 07 2018,0.99276
11 07 2018,0.98949
10 07 2018,0.99524
9 07 2018,0.99896
6 07 2018,0.9996
5 07 2018,0.99917
4 07 2018,1.00081
3 07 2018,0.99615
2 07 2018,1.00117
29 06 2018,1.00612
28 06 2018,1.00731
27 06 2018,1.00143
26 06 2018,1.01112
25 06 2018,1.00816
22 06 2018,1.01083
21 06 2018,1.01405
20 06 2018,1.01674
19 06 2018,1.01511
18 06 2018,1.01682
15 06 2018,1.0097
14 06 2018,1.02024
13 06 2018,1.02718
12 06 2018,1.02258
11 06 2018,1.01772
8 06 2018,1.02306
7 06 2018,1.02803
6 06 2018,1.02773
5 06 2018,1.02651
4 06 2018,1.026
1 06 2018,1.02564
31 05 2018,1.02678
30 05 2018,1.0282
29 05 2018,1.0271
28 05 2018,1.02634
25 05 2018,1.02984
24 05 2018,1.02011
23 05 2018,1.01219
22 05 2018,1.01328
21 05 2018,1.01656
18 05 2018,1.01621
17 05 2018,1.00696
16 05 2018,1.0098
15 05 2018,1.00621
14 05 2018,1.00998
11 05 2018,1.01035
10 05 2018,1.01711
9 05 2018,1.01146
8 05 2018,1.01291
7 05 2018,1.01261
4 05 2018,1.01626
3 05 2018,1.01622
2 05 2018,1.01116
1 05 2018,1.00855
30 04 2018,1.00993
27 04 2018,1.00694
26 04 2018,1.00198
25 04 2018,1.00171
24 04 2018,0.99799
23 04 2018,0.98745
20 04 2018,0.98677
19 04 2018,0.9842
18 04 2018,0.97761
